contract_ticker,etf,lag_minutes,direction,n_obs,coef,t_stat,p_value,r_squared,r2_daily_screen,date_start,date_end,contract_title
KXFEDDECISION-24DEC-C25,VFH,-1,etf_leads,1153,0.0027391701057776718,1.4506192773584266,0.14715835967126378,0.0018248967544551853,0.2706214856006831,2024-10-31,2024-12-18,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,0,contemporaneous,1154,-0.0010079442005767093,-0.5698639565059105,0.5688810824789354,0.00028181719637099256,0.2706214856006831,2024-10-31,2024-12-18,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,1,kalshi_leads,1153,0.008323976683901137,4.749437535497478,2.2967774638391376e-06,0.019221183025382893,0.2706214856006831,2024-10-31,2024-12-18,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,2,kalshi_leads,1152,-0.008141297783115698,-4.64447959088532,3.802137419175704e-06,0.018412189410198065,0.2706214856006831,2024-10-31,2024-12-18,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,3,kalshi_leads,1151,0.008568184959576659,4.892565541216157,1.1370099843159264e-06,0.020407910691708775,0.2706214856006831,2024-10-31,2024-12-18,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,4,kalshi_leads,1150,-0.0017891271971458456,-1.011909642059185,0.3117944828025687,0.0008911573286001229,0.2706214856006831,2024-10-31,2024-12-18,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VFH,5,kalshi_leads,1149,-0.006695426772775663,-3.8172289496447953,0.00014217132594396566,0.012544419482588998,0.2706214856006831,2024-10-31,2024-12-18,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
AAAGASM-24OCT31-US-3.15,VPU,-5,etf_leads,35,0.009854356899643783,0.5490487053995401,0.5866682679435404,0.009052291727191464,0.1991053646058067,2024-10-02,2024-10-31,Will average **gas prices** be above $3.15?
AAAGASM-24OCT31-US-3.15,VPU,-4,etf_leads,36,-0.006341814946533006,-0.3824611580106793,0.7044997953821193,0.004283821025894752,0.1991053646058067,2024-10-02,2024-10-31,Will average **gas prices** be above $3.15?
AAAGASM-24OCT31-US-3.15,VPU,-3,etf_leads,37,0.011994593350772114,0.7923590067780238,0.4334894526658223,0.01762197547136224,0.1991053646058067,2024-10-02,2024-10-31,Will average **gas prices** be above $3.15?
AAAGASM-24OCT31-US-3.15,VPU,-2,etf_leads,38,0.016105143455511062,1.079654869067777,0.2874764444442143,0.03136375903259869,0.1991053646058067,2024-10-02,2024-10-31,Will average **gas prices** be above $3.15?
AAAGASM-24OCT31-US-3.15,VPU,-1,etf_leads,39,-0.016183172409046688,-1.1002616365729447,0.278325226676085,0.03168169146163968,0.1991053646058067,2024-10-02,2024-10-31,Will average **gas prices** be above $3.15?
AAAGASM-24OCT31-US-3.15,VPU,0,contemporaneous,40,-0.01125929514517371,-0.7121477154758512,0.48072310295694853,0.013170393319696161,0.1991053646058067,2024-10-02,2024-10-31,Will average **gas prices** be above $3.15?
AAAGASM-24OCT31-US-3.15,VPU,1,kalshi_leads,39,0.020932216713333167,1.3295281859998915,0.19181314120870205,0.04559588771432943,0.1991053646058067,2024-10-02,2024-10-31,Will average **gas prices** be above $3.15?
AAAGASM-24OCT31-US-3.15,VPU,2,kalshi_leads,38,0.0037055854151225483,0.22908113293904162,0.8201023336804343,0.0014556049442087104,0.1991053646058067,2024-10-02,2024-10-31,Will average **gas prices** be above $3.15?
AAAGASM-24OCT31-US-3.15,VPU,3,kalshi_leads,37,0.0008265387043758831,0.06448126605344799,0.9489539099544544,0.0001187811371325953,0.1991053646058067,2024-10-02,2024-10-31,Will average **gas prices** be above $3.15?
AAAGASM-24OCT31-US-3.15,VPU,4,kalshi_leads,36,0.001416405600869363,0.10667326139491723,0.9156751413681226,0.00033456992834157706,0.1991053646058067,2024-10-02,2024-10-31,Will average **gas prices** be above $3.15?
AAAGASM-24OCT31-US-3.15,VPU,5,kalshi_leads,35,-0.008726234762549814,-0.7429396006412363,0.4627746622772553,0.016450879845344546,0.1991053646058067,2024-10-02,2024-10-31,Will average **gas prices** be above $3.15?
FEDDECISION-24NOV-H0,VDE,-5,etf_leads,256,0.01223224290020177,0.7429066510447944,0.4582247318792855,0.0021681640162635185,0.1925413869786475,2024-09-18,2024-11-07,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VDE,-4,etf_leads,257,0.00355803024868096,0.2166986282705563,0.8286164806457073,0.00018411627336445413,0.1925413869786475,2024-09-18,2024-11-07,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VDE,-3,etf_leads,258,-0.012852419908309756,-0.7851511544950187,0.43309096191550067,0.0024022711941180663,0.1925413869786475,2024-09-18,2024-11-07,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VDE,-2,etf_leads,259,0.011551955102859652,0.7121047398513553,0.4770458589189128,0.001969239582082727,0.1925413869786475,2024-09-18,2024-11-07,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VDE,-1,etf_leads,260,0.005038882599354286,0.31604895314910775,0.7522208830540204,0.00038700885138154284,0.1925413869786475,2024-09-18,2024-11-07,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VDE,0,contemporaneous,261,0.006432052168955833,0.4070924608528464,0.6842763143238799,0.0006394528911914943,0.1925413869786475,2024-09-18,2024-11-07,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VDE,1,kalshi_leads,260,-0.008758379978821127,-0.5532866514794096,0.5805462624110829,0.001185129146199948,0.1925413869786475,2024-09-18,2024-11-07,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VDE,2,kalshi_leads,259,-0.007494446993025781,-0.4723789151715824,0.6370572215631756,0.0008675029700004888,0.1925413869786475,2024-09-18,2024-11-07,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VDE,3,kalshi_leads,258,-0.007090359994693424,-0.44900219034049554,0.6538099334724534,0.0007868919030790122,0.1925413869786475,2024-09-18,2024-11-07,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VDE,4,kalshi_leads,257,0.0030895857363751984,0.19521917625021265,0.8453768244742671,0.00014943071330442148,0.1925413869786475,2024-09-18,2024-11-07,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VDE,5,kalshi_leads,256,0.02072316477065096,1.311225502383307,0.19096569833537996,0.006723435561103219,0.1925413869786475,2024-09-18,2024-11-07,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,-5,etf_leads,256,0.010578630729234526,1.0337275258893879,0.302246776021936,0.0041894322891666835,0.1705945291867034,2024-09-18,2024-11-07,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,-4,etf_leads,257,-0.010491906718618204,-1.0291552102074253,0.3043819217992272,0.004136389593909939,0.1705945291867034,2024-09-18,2024-11-07,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,-3,etf_leads,258,0.006119857083694314,0.6006525901233271,0.5486027993235454,0.0014073273183530244,0.1705945291867034,2024-09-18,2024-11-07,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,-2,etf_leads,259,0.0027434413987427074,0.27143484423849346,0.7862745087051817,0.00028659828405031007,0.1705945291867034,2024-09-18,2024-11-07,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,-1,etf_leads,260,-0.011816133791924125,-1.1934636946153228,0.23378409305610487,0.0054904466742281555,0.1705945291867034,2024-09-18,2024-11-07,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,0,contemporaneous,261,0.005647612733130761,0.5743193818846102,0.5662501556507058,0.0012719043396915986,0.1705945291867034,2024-09-18,2024-11-07,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,1,kalshi_leads,260,-0.003341981403691778,-0.33893810160617827,0.7349320572010334,0.00044506940920696625,0.1705945291867034,2024-09-18,2024-11-07,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,2,kalshi_leads,259,-0.009531666672455728,-0.9659498520914228,0.3349773517876393,0.003617446790072365,0.1705945291867034,2024-09-18,2024-11-07,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,3,kalshi_leads,258,-0.005398772410096819,-0.5604533088536734,0.5756604231826624,0.0012254803840667794,0.1705945291867034,2024-09-18,2024-11-07,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,4,kalshi_leads,257,-0.0003102554540268161,-0.03213079320435132,0.9743928812087003,4.048563498670887e-06,0.1705945291867034,2024-09-18,2024-11-07,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,5,kalshi_leads,256,-0.02278565025140716,-2.3830550782012807,0.017905489477890633,0.02186912521331308,0.1705945291867034,2024-09-18,2024-11-07,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,-5,etf_leads,1148,0.0037394549488917075,2.5237317770893997,0.01174594876579864,0.005527067159238674,0.1537791226116408,2024-10-31,2024-12-18,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,-4,etf_leads,1149,0.0020488239922417315,1.3856407800891353,0.16612598033634668,0.0016711349535437625,0.1537791226116408,2024-10-31,2024-12-18,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,-3,etf_leads,1150,-0.005919067491542058,-4.07057728665544,5.0108405691111885e-05,0.014228088604157918,0.1537791226116408,2024-10-31,2024-12-18,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,-2,etf_leads,1151,-0.0021406669447262823,-1.4687801547661583,0.1421661434812025,0.0018740402503257814,0.1537791226116408,2024-10-31,2024-12-18,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,-1,etf_leads,1152,0.0006130205193339017,0.42836563787339504,0.6684651543800955,0.00015953725659445528,0.1537791226116408,2024-10-31,2024-12-18,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,0,contemporaneous,1153,8.419932139136183e-05,0.06285587823888543,0.949892182738816,3.4325350719566217e-06,0.1537791226116408,2024-10-31,2024-12-18,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,1,kalshi_leads,1152,0.0046516368971281615,3.4907060285878377,0.0005000007161230864,0.010484585740128116,0.1537791226116408,2024-10-31,2024-12-18,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,2,kalshi_leads,1151,-0.004896079613177802,-3.6785506755815973,0.00024542094340462394,0.011639884456121297,0.1537791226116408,2024-10-31,2024-12-18,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,3,kalshi_leads,1150,0.00762010134273727,5.773660647073745,9.97527409265717e-09,0.028218204683480352,0.1537791226116408,2024-10-31,2024-12-18,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,4,kalshi_leads,1149,-0.0044494610646195944,-3.338860779214236,0.0008682568647361352,0.009625705338773938,0.1537791226116408,2024-10-31,2024-12-18,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,5,kalshi_leads,1148,-0.002496854252904504,-1.8726654384414263,0.0613690486416041,0.003050765435184677,0.1537791226116408,2024-10-31,2024-12-18,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,-5,etf_leads,669,0.001403483517079597,0.47598759725573714,0.6342390771840867,0.00033956110997379607,0.1198576154549284,2024-10-31,2024-12-18,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,-4,etf_leads,670,-0.005989551349953726,-2.061702787873585,0.03962235361326723,0.006322966865741186,0.1198576154549284,2024-10-31,2024-12-18,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,-3,etf_leads,671,0.007061276011821625,2.4402545749318456,0.014935416324617114,0.008822578958594618,0.1198576154549284,2024-10-31,2024-12-18,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,-2,etf_leads,672,-0.0061249361514644045,-2.120099809710184,0.03436456718946025,0.006663984731250516,0.1198576154549284,2024-10-31,2024-12-18,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,-1,etf_leads,673,-0.0006707165547542431,-0.23157017085044085,0.8169424767936363,7.991126498751999e-05,0.1198576154549284,2024-10-31,2024-12-18,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,0,contemporaneous,674,0.004115030991060093,1.424837822140376,0.15466833188251292,0.0030119762161824326,0.1198576154549284,2024-10-31,2024-12-18,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,1,kalshi_leads,673,-0.00196834253970401,-0.6851506946353476,0.49348544502141367,0.0006991107150310372,0.1198576154549284,2024-10-31,2024-12-18,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,2,kalshi_leads,672,0.002388461094940968,0.8309840969819793,0.40627864191642904,0.001029587468205806,0.1198576154549284,2024-10-31,2024-12-18,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,3,kalshi_leads,671,-0.004452890696144845,-1.5508391776620631,0.12141314069247419,0.0035821922521172,0.1198576154549284,2024-10-31,2024-12-18,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,4,kalshi_leads,670,0.005112710988006264,1.7802570227160979,0.07548835437436567,0.004722079802790047,0.1198576154549284,2024-10-31,2024-12-18,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,5,kalshi_leads,669,0.0009609828329734214,0.33419104608492717,0.7383404485662661,0.0001674137299938483,0.1198576154549284,2024-10-31,2024-12-18,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
