contract_ticker,etf,mode,bar_freq,K_chosen,k_lag,direction,coef,t_stat,p_value,p_fdr,r_squared,n_obs,n_days,n_params,n_active,n_ylags,n_active_events,r2_daily_screen,contract_title
KXFEDDECISION-24DEC-C25,VIS,event,5min,10,7,kalshi_leads_etf,6.566710376014173e-05,1.5084422953003127,0.13144136496198486,0.41599705348307764,0.15629196913257914,253,19,40,148,0,813,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,event,5min,10,8,kalshi_leads_etf,-1.9161143428231613e-06,-0.030374356363543756,0.9757684960742278,0.9994369299690669,0.15629196913257914,253,19,40,148,0,813,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,event,5min,10,9,kalshi_leads_etf,1.3023040317591234e-05,0.3197889736457795,0.7491283068137295,0.98323090269302,0.15629196913257914,253,19,40,148,0,813,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,event,5min,10,10,kalshi_leads_etf,9.786711415278572e-06,0.2534300129628047,0.7999359374876575,0.9881561580729886,0.15629196913257914,253,19,40,148,0,813,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,event,10min,8,-8,etf_leads_kalshi,-0.0007681709091718641,-2.704525767280143,0.006840196441572652,0.07367165578420369,0.5726334177739796,48,9,27,27,1,408,0.1198576154549284,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,event,10min,8,-7,etf_leads_kalshi,-0.0007839225813015499,-2.4837451748671935,0.013000880432506535,0.07367165578420369,0.5726334177739796,48,9,27,27,1,408,0.1198576154549284,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,event,10min,8,-6,etf_leads_kalshi,-0.0010899440280318859,-1.8191353931183767,0.0688907765219313,0.17988692372488294,0.5726334177739796,48,9,27,27,1,408,0.1198576154549284,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,event,10min,8,-5,etf_leads_kalshi,-0.0004803333867402701,-0.7789197388900836,0.4360269955650886,0.5904896423356016,0.5726334177739796,48,9,27,27,1,408,0.1198576154549284,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,event,10min,8,-4,etf_leads_kalshi,-0.00047805492204595326,-1.0569884016661322,0.29051688078504545,0.4489806339405248,0.5726334177739796,48,9,27,27,1,408,0.1198576154549284,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,event,10min,8,-3,etf_leads_kalshi,-0.0006043180632294964,-1.636829876591073,0.10166602124958307,0.19203581791587912,0.5726334177739796,48,9,27,27,1,408,0.1198576154549284,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,event,10min,8,-2,etf_leads_kalshi,-0.0007289680942397072,-1.7861740199006737,0.07407108623965768,0.17988692372488294,0.5726334177739796,48,9,27,27,1,408,0.1198576154549284,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,event,10min,8,-1,etf_leads_kalshi,-0.0010339009995148417,-2.5131634123478492,0.01196538960692423,0.07367165578420369,0.5726334177739796,48,9,27,27,1,408,0.1198576154549284,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,event,10min,8,0,contemp,-0.0002361640875197393,-0.6528924652147005,0.5138256068477274,0.6064948437787511,0.5726334177739796,48,9,27,27,1,408,0.1198576154549284,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,event,10min,8,1,kalshi_leads_etf,-0.0007639274376902393,-1.668022103674434,0.09531133900870004,0.19203581791587912,0.5726334177739796,48,9,27,27,1,408,0.1198576154549284,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,event,10min,8,2,kalshi_leads_etf,-0.00036845796963941004,-1.5487209487316151,0.12144881576425187,0.20646298679922817,0.5726334177739796,48,9,27,27,1,408,0.1198576154549284,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,event,10min,8,3,kalshi_leads_etf,-0.0006242655170465761,-1.8302659562243306,0.06721017941025557,0.17988692372488294,0.5726334177739796,48,9,27,27,1,408,0.1198576154549284,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,event,10min,8,4,kalshi_leads_etf,-0.00024312537399601538,-1.8339522056570552,0.06666108909005611,0.17988692372488294,0.5726334177739796,48,9,27,27,1,408,0.1198576154549284,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,event,10min,8,5,kalshi_leads_etf,-0.00025697192663050235,-0.44254599582018705,0.6580941539849028,0.6992250386089592,0.5726334177739796,48,9,27,27,1,408,0.1198576154549284,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,event,10min,8,6,kalshi_leads_etf,-2.860703582620972e-05,-0.15786674331081876,0.8745618043944099,0.8745618043944099,0.5726334177739796,48,9,27,27,1,408,0.1198576154549284,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,event,10min,8,7,kalshi_leads_etf,0.0001399210407558117,0.6201751057060121,0.535142509216545,0.6064948437787511,0.5726334177739796,48,9,27,27,1,408,0.1198576154549284,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
KXFEDDECISION-24DEC-H0,VGT,event,10min,8,8,kalshi_leads_etf,-0.00024259508330302254,-0.752831953014986,0.4515509029625189,0.5904896423356016,0.5726334177739796,48,9,27,27,1,408,0.1198576154549284,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?
